id;name;latitude;longitude;bounds;geometry;type;details
PA_id_1122649633;;45.9053672;11.2022459;;POINT (11.2022459 45.9053672);skiing;{}
PA_id_1122649636;;45.9141499;11.2029845;;POINT (11.2029845 45.9141499);skiing;{}
PA_id_1122649648;;45.8927419;11.1923108;;POINT (11.1923108 45.8927419);skiing;{}
PA_id_1122649650;;45.9148076;11.2053517;;POINT (11.2053517 45.9148076);skiing;{}
PA_id_1122649654;;45.9112032;11.2015861;;POINT (11.2015861 45.9112032);skiing;{}
PA_id_1122649657;;45.9168314;11.1987512;;POINT (11.1987512 45.9168314);skiing;{}
PA_id_1122649661;;45.8981898;11.2043156;;POINT (11.2043156 45.8981898);skiing;{}
PA_id_1122649664;;45.9051284;11.1862149;;POINT (11.1862149 45.9051284);skiing;{}
PA_id_1122649667;;45.9037291;11.2038638;;POINT (11.2038638 45.9037291);skiing;{}
PA_id_1122649670;;45.8938804;11.1993409;;POINT (11.1993409 45.8938804);skiing;{}
PA_id_1122649680;;45.9011039;11.2013823;;POINT (11.2013823 45.9011039);skiing;{}
PA_id_1122649683;;45.8922909;11.1911687;;POINT (11.1911687 45.8922909);skiing;{}
PA_id_1122649687;;45.8953877;11.1976991;;POINT (11.1976991 45.8953877);skiing;{}
PA_id_1122649692;;45.9024257;11.1997852;;POINT (11.1997852 45.9024257);skiing;{'aerialway': 'station', 'public_transport': 'station'}
PA_id_1122649696;;45.9133081;11.2078833;;POINT (11.2078833 45.9133081);skiing;{}
PA_id_1122649699;;45.8934135;11.1992835;;POINT (11.1992835 45.8934135);skiing;{}
PA_id_1122649700;;45.8972064;11.1905138;;POINT (11.1905138 45.8972064);skiing;{}
PA_id_1122649713;;45.8987945;11.1974751;;POINT (11.1974751 45.8987945);skiing;{}
PA_id_1122649717;;45.8942108;11.1906278;;POINT (11.1906278 45.8942108);skiing;{}
PA_id_1122649723;;45.9094896;11.2014932;;POINT (11.2014932 45.9094896);skiing;{}
PA_id_1122649726;;45.9163092;11.2027547;;POINT (11.2027547 45.9163092);skiing;{}
PA_id_1122649729;;45.8960272;11.2021375;;POINT (11.2021375 45.8960272);skiing;{}
PA_id_1122649733;;45.9030613;11.1877385;;POINT (11.1877385 45.9030613);skiing;{}
PA_id_1122649737;;45.905002;11.2037645;;POINT (11.2037645 45.905002);skiing;{}
PA_id_1122649739;;45.891673;11.1937281;;POINT (11.1937281 45.891673);skiing;{}
PA_id_1122649747;;45.900731;11.1989837;;POINT (11.1989837 45.900731);skiing;{}
PA_id_1122649750;;45.8923673;11.1920614;;POINT (11.1920614 45.8923673);skiing;{}
PA_id_1122649755;;45.915334;11.2058915;;POINT (11.2058915 45.915334);skiing;{}
PA_id_1122649757;;45.9174577;11.1954348;;POINT (11.1954348 45.9174577);skiing;{}
PA_id_1122649766;;45.9028647;11.204312;;POINT (11.204312 45.9028647);skiing;{}
PA_id_1122649770;;45.9112312;11.2054144;;POINT (11.2054144 45.9112312);skiing;{}
PA_id_1122649776;;45.897129;11.1937333;;POINT (11.1937333 45.897129);skiing;{}
PA_id_1122649779;;45.9082835;11.2019131;;POINT (11.2019131 45.9082835);skiing;{}
PA_id_1122649782;;45.8965055;11.1966262;;POINT (11.1966262 45.8965055);skiing;{}
PA_id_1122649784;;45.8961428;11.1948498;;POINT (11.1948498 45.8961428);skiing;{}
PA_id_1122649786;;45.8961655;11.1886446;;POINT (11.1886446 45.8961655);skiing;{}
PA_id_1122649787;;45.8945142;11.1988784;;POINT (11.1988784 45.8945142);skiing;{}
PA_id_1122649789;;45.9047349;11.2006241;;POINT (11.2006241 45.9047349);skiing;{}
PA_id_1122649792;;45.9149147;11.2072787;;POINT (11.2072787 45.9149147);skiing;{}
PA_id_1122649807;;45.9095665;11.2034286;;POINT (11.2034286 45.9095665);skiing;{}
PA_id_1122649809;;45.8977054;11.1886822;;POINT (11.1886822 45.8977054);skiing;{}
PA_id_1122649812;;45.8942105;11.1994193;;POINT (11.1994193 45.8942105);skiing;{}
PA_id_1122649814;;45.9057032;11.2015923;;POINT (11.2015923 45.9057032);skiing;{}
PA_id_1122649823;;45.9011435;11.2035214;;POINT (11.2035214 45.9011435);skiing;{}
PA_id_1122649826;;45.9131965;11.2028362;;POINT (11.2028362 45.9131965);skiing;{}
PA_id_1122649830;;45.8930242;11.1921523;;POINT (11.1921523 45.8930242);skiing;{}
PA_id_1122649836;;45.914907;11.2042122;;POINT (11.2042122 45.914907);skiing;{}
PA_id_1122649839;;45.9128062;11.2026559;;POINT (11.2026559 45.9128062);skiing;{}
PA_id_1122649841;;45.9168753;11.200357;;POINT (11.200357 45.9168753);skiing;{}
PA_id_1122649845;;45.8976807;11.2042494;;POINT (11.2042494 45.8976807);skiing;{}
PA_id_1122649848;;45.9045524;11.1866133;;POINT (11.1866133 45.9045524);skiing;{}
PA_id_1122649849;;45.9041711;11.2038326;;POINT (11.2038326 45.9041711);skiing;{}
PA_id_1122649852;;45.9012205;11.2003448;;POINT (11.2003448 45.9012205);skiing;{}
PA_id_1122649855;;45.8924239;11.1913598;;POINT (11.1913598 45.8924239);skiing;{}
PA_id_1122649862;;45.8951309;11.198038;;POINT (11.198038 45.8951309);skiing;{}
PA_id_1122649864;;45.901146;11.2058599;;POINT (11.2058599 45.901146);skiing;{}
PA_id_1122649871;;45.9015045;11.2036031;;POINT (11.2036031 45.9015045);skiing;{}
PA_id_1122649874;;45.9126521;11.2080067;;POINT (11.2080067 45.9126521);skiing;{}
PA_id_1122649876;;45.8917467;11.1997711;;POINT (11.1997711 45.8917467);skiing;{}
PA_id_1122649878;;45.8972854;11.1916709;;POINT (11.1916709 45.8972854);skiing;{}
PA_id_1122649893;;45.8977396;11.196886;;POINT (11.196886 45.8977396);skiing;{}
PA_id_1122649894;;45.894974;11.1898604;;POINT (11.1898604 45.894974);skiing;{}
PA_id_1122649897;;45.9088214;11.2011688;;POINT (11.2011688 45.9088214);skiing;{}
PA_id_1122649899;;45.9156457;11.2040658;;POINT (11.2040658 45.9156457);skiing;{}
PA_id_1122649902;;45.9003555;11.1877088;;POINT (11.1877088 45.9003555);skiing;{}
PA_id_1122649905;;45.8951025;11.2005794;;POINT (11.2005794 45.8951025);skiing;{}
PA_id_1122649907;;45.9015382;11.1881457;;POINT (11.1881457 45.9015382);skiing;{}
PA_id_1122649921;;45.9051553;11.2031555;;POINT (11.2031555 45.9051553);skiing;{}
PA_id_1122649925;;45.891313;11.1941651;;POINT (11.1941651 45.891313);skiing;{}
PA_id_1122649931;;45.9002412;11.1982584;;POINT (11.1982584 45.9002412);skiing;{}
PA_id_1122649934;;45.8924629;11.1921244;;POINT (11.1921244 45.8924629);skiing;{}
PA_id_1122649938;;45.9149995;11.2058714;;POINT (11.2058714 45.9149995);skiing;{}
PA_id_1122649942;;45.9101976;11.2014488;;POINT (11.2014488 45.9101976);skiing;{}
PA_id_1122649946;;45.9169398;11.1970137;;POINT (11.1970137 45.9169398);skiing;{}
PA_id_1122649958;;45.8989743;11.204258;;POINT (11.204258 45.8989743);skiing;{}
PA_id_1122649964;;45.9032459;11.2041944;;POINT (11.2041944 45.9032459);skiing;{}
PA_id_1122649966;;45.9104315;11.2045706;;POINT (11.2045706 45.9104315);skiing;{}
PA_id_1122649973;;45.8960344;11.195668;;POINT (11.195668 45.8960344);skiing;{}
PA_id_1122649975;;45.8967026;11.189004;;POINT (11.189004 45.8967026);skiing;{}
PA_id_1122649985;;45.9035096;11.2005947;;POINT (11.2005947 45.9035096);skiing;{}
PA_id_1122649988;;45.9144897;11.2077377;;POINT (11.2077377 45.9144897);skiing;{}
PA_id_1122649991;;45.8971159;11.1898877;;POINT (11.1898877 45.8971159);skiing;{}
PA_id_1122649995;;45.9064699;11.2013669;;POINT (11.2013669 45.9064699);skiing;{}
PA_id_1122649997;;45.899741;11.1979688;;POINT (11.1979688 45.899741);skiing;{}
PA_id_1122650001;;45.9119305;11.2019956;;POINT (11.2019956 45.9119305);skiing;{}
PA_id_1122650005;;45.8936766;11.191454;;POINT (11.191454 45.8936766);skiing;{}
PA_id_1122650008;;45.9145778;11.203322;;POINT (11.203322 45.9145778);skiing;{}
PA_id_1122650021;;45.912494;11.2021911;;POINT (11.2021911 45.912494);skiing;{}
PA_id_1122650022;;45.9166929;11.2018489;;POINT (11.2018489 45.9166929);skiing;{}
PA_id_1122650023;;45.8970177;11.2037091;;POINT (11.2037091 45.8970177);skiing;{}
PA_id_1122650024;;45.9041102;11.1871466;;POINT (11.1871466 45.9041102);skiing;{}
PA_id_1122650025;;45.9047036;11.2039409;;POINT (11.2039409 45.9047036);skiing;{}
PA_id_1122650027;;45.891967;11.1930725;;POINT (11.1930725 45.891967);skiing;{}
PA_id_1122650029;;45.9010482;11.1997222;;POINT (11.1997222 45.9010482);skiing;{}
PA_id_1122650047;;45.9155067;11.2053682;;POINT (11.2053682 45.9155067);skiing;{}
PA_id_1122650050;;45.9180793;11.1944889;;POINT (11.1944889 45.9180793);skiing;{}
PA_id_1122650056;;45.9023717;11.2040679;;POINT (11.2040679 45.9023717);skiing;{}
PA_id_1122650058;;45.9116056;11.2063926;;POINT (11.2063926 45.9116056);skiing;{}
PA_id_1122650062;;45.9119799;11.2074198;;POINT (11.2074198 45.9119799);skiing;{}
PA_id_1122650064;;45.8973131;11.1931808;;POINT (11.1931808 45.8973131);skiing;{}
PA_id_1122650065;;45.9071263;11.2014338;;POINT (11.2014338 45.9071263);skiing;{}
PA_id_1122650075;;45.8971005;11.1966262;;POINT (11.1966262 45.8971005);skiing;{}
PA_id_1122650077;;45.8966414;11.1942585;;POINT (11.1942585 45.8966414);skiing;{}
PA_id_1122650079;;45.8955857;11.1889073;;POINT (11.1889073 45.8955857);skiing;{}
PA_id_1122650081;;45.9061372;11.2008393;;POINT (11.2008393 45.9061372);skiing;{}
PA_id_1122650084;;45.915321;11.2061165;;POINT (11.2061165 45.915321);skiing;{}
PA_id_1122650086;;45.899024;11.187889;;POINT (11.187889 45.899024);skiing;{}
PA_id_1122650088;;45.8946377;11.1998847;;POINT (11.1998847 45.8946377);skiing;{}
PA_id_1124825037;;46.2975466;11.7776249;;POINT (11.7776249 46.2975466);skiing;{}
PA_id_1125435728;;45.8817883;11.1942345;;POINT (11.1942345 45.8817883);skiing;{}
PA_id_1125435731;;45.8881953;11.1838662;;POINT (11.1838662 45.8881953);skiing;{}
PA_id_1125435734;;45.8852031;11.187793;;POINT (11.187793 45.8852031);skiing;{}
PA_id_1125435736;;45.8838069;11.1916249;;POINT (11.1916249 45.8838069);skiing;{}
PA_id_1125435738;;45.8820542;11.1948565;;POINT (11.1948565 45.8820542);skiing;{}
PA_id_1125435742;;45.8897848;11.1850462;;POINT (11.1850462 45.8897848);skiing;{}
PA_id_1125435743;;45.8859828;11.1857513;;POINT (11.1857513 45.8859828);skiing;{}
PA_id_1125435745;;45.8930445;11.1878691;;POINT (11.1878691 45.8930445);skiing;{}
PA_id_1125435747;;45.8829008;11.1935844;;POINT (11.1935844 45.8829008);skiing;{}
PA_id_1125435750;;45.885861;11.1867314;;POINT (11.1867314 45.885861);skiing;{}
PA_id_1125435753;;45.8847279;11.1904558;;POINT (11.1904558 45.8847279);skiing;{}
PA_id_1125435755;;45.8817163;11.1940312;;POINT (11.1940312 45.8817163);skiing;{}
PA_id_1125435759;;45.8888953;11.1748628;;POINT (11.1748628 45.8888953);skiing;{}
PA_id_1125435767;;45.8869547;11.1830732;;POINT (11.1830732 45.8869547);skiing;{}
PA_id_1125435769;;45.8851666;11.1896192;;POINT (11.1896192 45.8851666);skiing;{}
PA_id_1125435770;;45.8825519;11.1938122;;POINT (11.1938122 45.8825519);skiing;{}
PA_id_1125435772;;45.8855735;11.187449;;POINT (11.187449 45.8855735);skiing;{}
PA_id_1125435774;;45.8820786;11.1949739;;POINT (11.1949739 45.8820786);skiing;{}
PA_id_1125435777;;45.8821933;11.1937771;;POINT (11.1937771 45.8821933);skiing;{}
PA_id_1125435780;;45.8892829;11.1849097;;POINT (11.1849097 45.8892829);skiing;{}
PA_id_1125435782;;45.8872598;11.1809189;;POINT (11.1809189 45.8872598);skiing;{}
PA_id_1125435786;;45.8852446;11.1883941;;POINT (11.1883941 45.8852446);skiing;{}
PA_id_1125435794;;45.8832131;11.1931498;;POINT (11.1931498 45.8832131);skiing;{}
PA_id_1125435796;;45.8821652;11.1953489;;POINT (11.1953489 45.8821652);skiing;{}
PA_id_1125435798;;45.8908289;11.1848599;;POINT (11.1848599 45.8908289);skiing;{}
PA_id_1125435800;;45.8871565;11.182209;;POINT (11.182209 45.8871565);skiing;{}
PA_id_1125435802;;45.8853834;11.187652;;POINT (11.187652 45.8853834);skiing;{}
PA_id_1125435804;;45.8839458;11.1914499;;POINT (11.1914499 45.8839458);skiing;{}
PA_id_1125435807;;45.8819847;11.1946655;;POINT (11.1946655 45.8819847);skiing;{}
PA_id_1125435808;;45.8861607;11.1851388;;POINT (11.1851388 45.8861607);skiing;{}
PA_id_1125435819;;45.8877694;11.183014;;POINT (11.183014 45.8877694);skiing;{}
PA_id_1125435821;;45.8850579;11.1881539;;POINT (11.1881539 45.8850579);skiing;{}
PA_id_1125435823;;45.8849205;11.1900428;;POINT (11.1900428 45.8849205);skiing;{}
PA_id_1125435825;;45.881731;11.1939366;;POINT (11.1939366 45.881731);skiing;{}
PA_id_1125435827;;45.8902905;11.1849698;;POINT (11.1849698 45.8902905);skiing;{}
PA_id_1125435830;;45.8870613;11.1825645;;POINT (11.1825645 45.8870613);skiing;{}
PA_id_1125435832;;45.8852543;11.1894197;;POINT (11.1894197 45.8852543);skiing;{}
PA_id_1125435833;;45.8826654;11.1937789;;POINT (11.1937789 45.8826654);skiing;{}
PA_id_1125435847;;45.8889513;11.1619372;;POINT (11.1619372 45.8889513);skiing;{}
PA_id_1125435849;;45.8856905;11.187225;;POINT (11.187225 45.8856905);skiing;{}
PA_id_1125435851;;45.8843307;11.1911349;;POINT (11.1911349 45.8843307);skiing;{}
PA_id_1125435853;;45.8823836;11.1937999;;POINT (11.1937999 45.8823836);skiing;{}
PA_id_1125435855;;45.8866806;11.1838662;;POINT (11.1838662 45.8866806);skiing;{}
PA_id_1125435856;;45.88745;11.1821508;;POINT (11.1821508 45.88745);skiing;{}
PA_id_1125435857;;45.8851666;11.1883066;;POINT (11.1883066 45.8851666);skiing;{}
PA_id_1125435858;;45.8832936;11.1929273;;POINT (11.1929273 45.8832936);skiing;{}
PA_id_1125435859;;45.8821201;11.1952876;;POINT (11.1952876 45.8821201);skiing;{}
PA_id_1125435873;;45.8818896;11.1937894;;POINT (11.1937894 45.8818896);skiing;{}
PA_id_1125435874;;45.8823126;11.1956177;;POINT (11.1956177 45.8823126);skiing;{}
PA_id_1125435875;;45.8872593;11.1817332;;POINT (11.1817332 45.8872593);skiing;{}
PA_id_1125435877;;45.8853688;11.1888666;;POINT (11.1888666 45.8853688);skiing;{}
PA_id_1125435878;;45.8841845;11.1912819;;POINT (11.1912819 45.8841845);skiing;{}
PA_id_1125435880;;45.8818993;11.194478;;POINT (11.194478 45.8818993);skiing;{}
PA_id_1125435881;;45.8910524;11.1848778;;POINT (11.1848778 45.8910524);skiing;{}
PA_id_1125435882;;45.8863215;11.1846382;;POINT (11.1846382 45.8863215);skiing;{}
PA_id_1125435894;;45.8915846;11.1857901;;POINT (11.1857901 45.8915846);skiing;{}
PA_id_1125435896;;45.8876417;11.161604;;POINT (11.161604 45.8876417);skiing;{}
PA_id_1125435898;;45.8850848;11.1879872;;POINT (11.1879872 45.8850848);skiing;{}
PA_id_1125435900;;45.8836919;11.1918801;;POINT (11.1918801 45.8836919);skiing;{}
PA_id_1125435902;;45.8817883;11.1938542;;POINT (11.1938542 45.8817883);skiing;{}
PA_id_1125435904;;45.8858927;11.1864339;;POINT (11.1864339 45.8858927);skiing;{}
PA_id_1125435905;;45.8853564;11.1891196;;POINT (11.1891196 45.8853564);skiing;{}
PA_id_1125435907;;45.882763;11.193714;;POINT (11.193714 45.882763);skiing;{}
PA_id_1125435917;;45.8857977;11.1870045;;POINT (11.1870045 45.8857977);skiing;{}
PA_id_1125435919;;45.8845281;11.1908303;;POINT (11.1908303 45.8845281);skiing;{}
PA_id_1125435920;;45.8817334;11.1941118;;POINT (11.1941118 45.8817334);skiing;{}
PA_id_1125435921;;45.888663;11.1844999;;POINT (11.1844999 45.888663);skiing;{}
PA_id_1125435923;;45.8868176;11.1835271;;POINT (11.1835271 45.8868176);skiing;{}
PA_id_1125435924;;45.8850606;11.1898736;;POINT (11.1898736 45.8850606);skiing;{}
PA_id_1125435925;;45.8834809;11.1924619;;POINT (11.1924619 45.8834809);skiing;{}
PA_id_1125435927;;45.887347;11.161324;;POINT (11.161324 45.887347);skiing;{}
PA_id_1125435936;;45.8820921;11.1951825;;POINT (11.1951825 45.8820921);skiing;{}
PA_id_1125435938;;45.8820469;11.1937806;;POINT (11.1937806 45.8820469);skiing;{}
PA_id_1125435939;;45.8872669;11.1812519;;POINT (11.1812519 45.8872669);skiing;{}
PA_id_1125435940;;45.8853566;11.1886216;;POINT (11.1886216 45.8853566);skiing;{}
PA_id_1125435942;;45.8831143;11.1933496;;POINT (11.1933496 45.8831143);skiing;{}
PA_id_1125621804;;45.8853182;11.2021316;;POINT (11.2021316 45.8853182);skiing;{}
PA_id_1125621805;;45.8834993;11.2020139;;POINT (11.2020139 45.8834993);skiing;{}
PA_id_1125621806;;45.8840779;11.1990499;;POINT (11.1990499 45.8840779);skiing;{}
PA_id_1125621807;;45.883627;11.2019385;;POINT (11.2019385 45.883627);skiing;{}
PA_id_1125621808;;45.884242;11.1998781;;POINT (11.1998781 45.884242);skiing;{}
PA_id_1125621809;;45.881563;11.2001696;;POINT (11.2001696 45.881563);skiing;{}
PA_id_1125621810;;45.8842967;11.1986268;;POINT (11.1986268 45.8842967);skiing;{}
PA_id_1125621811;;45.8858023;11.2018511;;POINT (11.2018511 45.8858023);skiing;{}
PA_id_1125621812;;45.8834624;11.2004321;;POINT (11.2004321 45.8834624);skiing;{}
PA_id_1125621813;;45.8836549;11.2018229;;POINT (11.2018229 45.8836549);skiing;{}
PA_id_1125621814;;45.8878279;11.2009512;;POINT (11.2009512 45.8878279);skiing;{}
PA_id_1125621815;;45.8841452;11.1988807;;POINT (11.1988807 45.8841452);skiing;{}
PA_id_1125621816;;45.8873685;11.2013466;;POINT (11.2013466 45.8873685);skiing;{}
PA_id_1125621817;;45.8820807;11.2014873;;POINT (11.2014873 45.8820807);skiing;{}
PA_id_1125621818;;45.8834762;11.1998449;;POINT (11.1998449 45.8834762);skiing;{}
PA_id_1125621819;;45.8845112;11.2004381;;POINT (11.2004381 45.8845112);skiing;{}
PA_id_1125621820;;45.8837539;11.1987779;;POINT (11.1987779 45.8837539);skiing;{}
PA_id_1125621821;;45.8822023;11.201435;;POINT (11.201435 45.8822023);skiing;{}
PA_id_1125621822;;45.8851693;11.2017455;;POINT (11.2017455 45.8851693);skiing;{}
PA_id_1125621823;;45.8834389;11.2019985;;POINT (11.2019985 45.8834389);skiing;{}
PA_id_1125621824;;45.8841368;11.198518;;POINT (11.198518 45.8841368);skiing;{}
PA_id_1125621825;;45.8828971;11.2015923;;POINT (11.2015923 45.8828971);skiing;{}
PA_id_1125621826;;45.8853852;11.2021798;;POINT (11.2021798 45.8853852);skiing;{}
PA_id_1125621827;;45.8835801;11.2020001;;POINT (11.2020001 45.8835801);skiing;{}
PA_id_1125621828;;45.8812393;11.1993689;;POINT (11.1993689 45.8812393);skiing;{}
PA_id_1125621829;;45.8840695;11.1992676;;POINT (11.1992676 45.8840695);skiing;{}
PA_id_1125621830;;45.8842547;11.1985301;;POINT (11.1985301 45.8842547);skiing;{}
PA_id_1125621831;;45.8854899;11.2021452;;POINT (11.2021452 45.8854899);skiing;{}
PA_id_1125621832;;45.8817668;11.2009782;;POINT (11.2009782 45.8817668);skiing;{}
PA_id_1125621833;;45.8842589;11.1987175;;POINT (11.1987175 45.8842589);skiing;{}
PA_id_1125621834;;45.8863129;11.2016252;;POINT (11.2016252 45.8863129);skiing;{}
PA_id_1125621835;;45.8835082;11.201144;;POINT (11.201144 45.8835082);skiing;{}
PA_id_1125621836;;45.8836598;11.2016529;;POINT (11.2016529 45.8836598);skiing;{}
PA_id_1125621837;;45.8880723;11.2004383;;POINT (11.2004383 45.8880723);skiing;{}
PA_id_1125621838;;45.8835982;11.199062;;POINT (11.199062 45.8835982);skiing;{}
PA_id_1125621839;;45.8818344;11.2013093;;POINT (11.2013093 45.8818344);skiing;{}
PA_id_1125621840;;45.8848251;11.2012844;;POINT (11.2012844 45.8848251);skiing;{}
PA_id_1125621841;;45.8835041;11.1994;;POINT (11.1994 45.8835041);skiing;{}
PA_id_1125621842;;45.8846201;11.2007788;;POINT (11.2007788 45.8846201);skiing;{}
PA_id_1125621843;;45.8839348;11.1985845;;POINT (11.1985845 45.8839348);skiing;{}
PA_id_1125621844;;45.882395;11.2013437;;POINT (11.2013437 45.882395);skiing;{}
PA_id_1125625511;;45.9169542;11.1935744;;POINT (11.1935744 45.9169542);skiing;{}
PA_id_1125625512;Dosso della Madonna;45.9163082;11.193116;;POINT (11.193116 45.9163082);skiing;{'aerialway': 'station'}
PA_id_1125625514;;45.9173989;11.1934662;;POINT (11.1934662 45.9173989);skiing;{}
PA_id_1125625516;;45.9178023;11.1934832;;POINT (11.1934832 45.9178023);skiing;{}
PA_id_1125625518;Dosso della Madonna;45.9179893;11.1928802;;POINT (11.1928802 45.9179893);skiing;{'aerialway': 'station', 'public_transport': 'station'}
PA_id_1125625519;;45.9163271;11.1935817;;POINT (11.1935817 45.9163271);skiing;{}
PA_id_1125625520;;45.9180554;11.1933596;;POINT (11.1933596 45.9180554);skiing;{}
PA_id_1131446799;;45.8773733;11.2209446;;POINT (11.2209446 45.8773733);skiing;{'aerialway': 'station'}
PA_id_1131446801;Termental;45.8803838;11.2186377;;POINT (11.2186377 45.8803838);skiing;{'aerialway': 'station'}
PA_id_1131446837;;45.8764761;11.2194624;;POINT (11.2194624 45.8764761);skiing;{'aerialway': 'station'}
PA_id_1131446842;Plaut;45.8810357;11.2126894;;POINT (11.2126894 45.8810357);skiing;{'aerialway': 'station'}
PA_id_1131446868;Costa d'Agra;45.8780421;11.2419181;;POINT (11.2419181 45.8780421);skiing;{'aerialway': 'station'}
PA_id_1131446871;Malga Pioverna;45.8812597;11.2357619;;POINT (11.2357619 45.8812597);skiing;{'aerialway': 'station'}
PA_id_1139320096;;46.485693;11.7815934;;POINT (11.7815934 46.485693);skiing;{}
PA_id_1139320098;;46.4882477;11.7846512;;POINT (11.7846512 46.4882477);skiing;{}
PA_id_1139320100;;46.4839725;11.7797393;;POINT (11.7797393 46.4839725);skiing;{}
PA_id_1139320102;;46.4863915;11.7836577;;POINT (11.7836577 46.4863915);skiing;{}
PA_id_1139320104;;46.4896033;11.7850072;;POINT (11.7850072 46.4896033);skiing;{}
PA_id_1139320106;;46.4858532;11.7821204;;POINT (11.7821204 46.4858532);skiing;{}
PA_id_1139320115;;46.4885263;11.784873;;POINT (11.784873 46.4885263);skiing;{}
PA_id_1139320118;;46.4842867;11.779993;;POINT (11.779993 46.4842867);skiing;{}
PA_id_1139320122;;46.4867126;11.7838855;;POINT (11.7838855 46.4867126);skiing;{}
PA_id_1139320125;;46.4870556;11.7841474;;POINT (11.7841474 46.4870556);skiing;{}
PA_id_1139320128;;46.4899999;11.7851842;;POINT (11.7851842 46.4899999);skiing;{}
PA_id_1139320129;;46.4859424;11.7827481;;POINT (11.7827481 46.4859424);skiing;{}
PA_id_1139320132;;46.4887257;11.7849911;;POINT (11.7849911 46.4887257);skiing;{}
PA_id_1139320133;;46.4848282;11.7805191;;POINT (11.7805191 46.4848282);skiing;{}
