id,amenity,recycling:PET,recycling:aluminium,recycling:batteries,recycling:beverage_cartons,recycling:books,recycling:bottles,recycling:cans,recycling:cardboard,recycling:cartons,recycling:clothes,recycling:drugs,recycling:electrical_appliances,recycling:electrical_items,recycling:food_waste,recycling:garden_pots,recycling:garden_waste,recycling:glass,recycling:glass_bottles,recycling:green_waste,recycling:lamps,recycling:magazines,recycling:newspaper,recycling:organic,recycling:organic_waste,recycling:paper,recycling:paper_packaging,recycling:plastic,recycling:plastic_bottles,recycling:plastic_packaging,recycling:scrap_metal,recycling:shoes,recycling:small_appliances,recycling:tetrapak,recycling:waste,recycling:wood,recycling_type,geometry
node/9822114168,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8782483 45.9156905)
node/9822114169,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8782569 45.9157021)
node/9822114170,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8782563 45.9156997)
node/9822616538,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.8112289 46.488232)
node/9824327394,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8749285 45.9121564)
node/9824327395,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8749387 45.9121668)
node/9824327396,recycling,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,container,POINT (10.874951 45.9121767)
node/9825340550,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8811451 45.9163901)
node/9827050978,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8859758 45.9172671)
node/9827050979,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8859881 45.9172618)
node/9827050980,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8860027 45.9172591)
node/9827050981,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8860142 45.9172564)
node/9828217122,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8922322 45.9147865)
node/9828217123,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8922314 45.9147695)
node/9828217124,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8922259 45.9147548)
node/9828394978,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8843165 45.916645)
node/9832645800,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8767569 45.912877)
node/9832645801,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8767739 45.9128671)
node/9832645802,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8767881 45.9128609)
node/9832645803,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8767699 45.9128911)
node/9832645804,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8767812 45.9129054)
node/9832848697,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8802301 45.9125302)
node/9832848698,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8802442 45.9125204)
node/9832880017,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8803455 45.9124066)
node/9832880018,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8804003 45.9124621)
node/9832880019,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8803885 45.9124508)
node/9832880020,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8803555 45.9124179)
node/9832880021,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8803704 45.9124339)
node/9832880022,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8803785 45.9124439)
node/9832880024,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8805062 45.9125453)
node/9832880025,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8804888 45.9125271)
node/9832880026,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8804745 45.9125132)
node/9834741266,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0150982 45.8963917)
node/9835697208,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8772662 45.9131543)
node/9835697209,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8772876 45.9131445)
node/9835746367,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8798272 45.9119813)
node/9845773841,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8737398 45.8786303)
node/9845773842,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8737665 45.8786177)
node/9845773843,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8737615 45.8786001)
node/9845773844,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8737554 45.8785798)
node/9845773845,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8737368 45.8785675)
node/9845827854,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8754431 45.8808629)
node/9845827855,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,,,,,,,container,POINT (10.8754552 45.8808487)
node/9845827856,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8754654 45.8808289)
node/9845827857,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8754756 45.8808108)
node/9849385075,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8410399 45.8946449)
node/9849385076,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8410528 45.8946542)
node/9849385077,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8410667 45.8946626)
node/9849385078,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8410848 45.8946661)
node/9852288688,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8116724 45.9140256)
node/9852674723,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8824397 45.9152068)
node/9858340329,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8672989 45.9008554)
node/9858340330,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8672863 45.9008381)
node/9858340331,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8672746 45.9008202)
node/9858340332,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8672643 45.9008037)
node/9858340333,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8672508 45.9007871)
node/9858340334,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8672405 45.9007721)
node/9858340335,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8672237 45.9007507)
node/9858340336,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8672087 45.9007289)
node/9859601194,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8626599 45.9026417)
node/9859601195,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8626625 45.9026611)
node/9859855406,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8625373 45.8896713)
node/9859855416,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8620973 45.8897679)
node/9859855438,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8620586 45.8897892)
node/9859855448,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8619461 45.8899083)
node/9859855449,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.861953 45.8899147)
node/9859855450,recycling,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8619623 45.8899238)
node/9859855451,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8619767 45.8899164)
node/9859855452,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8619947 45.8899064)
node/9859855453,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8620133 45.889898)
node/9859855454,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8620328 45.8898892)
node/9859855455,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8620467 45.8898825)
node/9859855456,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8620643 45.889875)
node/9859949600,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8617717 45.8893837)
node/9860237422,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8660505 45.8928148)
node/9860237423,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8660577 45.8928082)
node/9860237424,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8660634 45.8928015)
node/9860237425,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8660416 45.8928106)
node/9860770868,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8688164 45.8996222)
node/9860770869,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8688298 45.8996325)
node/9861120080,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8625167 45.8893624)
node/9861120090,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8620473 45.8892894)
node/9862081866,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8639847 45.889218)
node/9862394307,recycling,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,container,POINT (11.7908338 46.4986562)
node/9864052911,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8445024 45.8845568)
node/9864052916,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8444848 45.8844449)
node/9864079919,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8441559 45.8847927)
node/9864079920,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.844336 45.8847802)
node/9865981245,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8618746 45.8814472)
node/9865981246,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8618917 45.8814378)
node/9865981247,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8618709 45.8814323)
node/9865981248,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8619168 45.881486)
node/9865981249,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8619279 45.8815005)
node/9865981250,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8619475 45.8815172)
node/9865981251,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8619739 45.8815086)
node/9865981252,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8619499 45.8814958)
node/9865981253,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8619432 45.8814758)
node/9867320001,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.859245 45.889298)
node/9867955868,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8588134 45.8831715)
node/9868092012,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8605655 45.8870056)
node/9868092013,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8605869 45.8869886)
node/9868092014,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8606258 45.886962)
node/9871965821,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8588168 45.879528)
node/9871965822,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8588487 45.8795065)
node/9871965823,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8588433 45.8795486)
node/9871965824,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8588477 45.8795311)
node/9875828773,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8564715 45.8835669)
node/9878511460,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8591394 45.8883639)
node/9878511461,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8591416 45.8883475)
node/9878511462,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8591743 45.8883561)
node/9878511463,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8591903 45.8883475)
node/9878511464,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8592037 45.8883341)
node/9878511465,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8592069 45.8883195)
node/9879609378,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8458006 45.8970764)
node/9884367541,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8582571 45.9032859)
node/9884367542,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8582825 45.9032829)
node/9884367543,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8582752 45.9032542)
node/9884367544,recycling,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,container,POINT (10.8582506 45.9032587)
node/9884543908,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8606091 45.9029937)
node/9884649301,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8610644 45.9029959)
node/9884649302,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8610762 45.9030029)
node/9884649303,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8610893 45.9030082)
node/9884649304,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8611028 45.9030138)
node/9889023551,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.053759 46.2238958)
node/9892925418,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8546727 45.8991009)
node/9902126630,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8365596 46.0244088)
node/9903923010,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8539565 45.8991445)
node/9905946261,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8469824 45.9083301)
node/9905946262,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8470025 45.9083469)
node/9905946263,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.847018 45.9083576)
node/9906965055,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8448703 45.9015976)
node/9906965056,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8448597 45.9015825)
node/9906965057,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8448462 45.901567)
node/9906965083,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8456903 45.9016293)
node/9907067162,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8461043 45.8998634)
node/9907067163,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8461265 45.8998639)
node/9907067164,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.84615 45.8998716)
node/9907067165,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8461805 45.8998595)
node/9907067166,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8461888 45.8998374)
node/9908332931,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.6345454 46.0168564)
node/9908332934,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.6345358 46.0168524)
node/9908375168,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.6365398 46.0152458)
node/9908375169,recycling,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,container,POINT (11.6363266 46.0152661)
node/9908375170,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.635528 46.0151421)
node/9908375176,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.6365352 46.0161902)
node/9908375178,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.6365519 46.016101)
node/9908375182,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.6355171 46.0151764)
node/9908390432,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.6357417 46.0170564)
node/9913299447,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1667368 45.9181318)
node/9913299448,recycling,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,container,POINT (11.1665854 45.9176184)
node/9913299449,recycling,,yes,yes,,,,,yes,,,yes,,,,,,,yes,,,,,,,yes,,,,yes,,,,yes,,,container,POINT (11.1669427 45.9168933)
node/9917920517,recycling,,,,,,,yes,yes,,,,,,,,,,yes,yes,,,,,,yes,,,,yes,,,,,,,container,POINT (11.1660356 45.9175432)
node/9918433175,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8541888 45.8990342)
node/9918433176,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8542161 45.8990472)
node/9918433177,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8542317 45.8990556)
node/9918543991,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8563044 45.8989162)
node/9918543992,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8563387 45.8989133)
node/9918543993,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8563243 45.8989013)
node/9920834403,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8587246 45.9004421)
node/9920834404,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8587028 45.9004228)
node/9920834405,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8586826 45.9003988)
node/9920834406,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8586667 45.9003825)
node/9920834407,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8586558 45.9003685)
node/9922169323,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8501539 45.8948017)
node/9922169324,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8501675 45.8947947)
node/9922169325,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.850124 45.8948144)
node/9922169326,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.850108 45.8948239)
node/9922791343,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2808619 46.1533134)
node/9923253475,recycling,,,,,,,yes,yes,,,,,,,,,,yes,,,,,,,yes,,,,yes,,,,,yes,,container,POINT (11.1655666 45.9164852)
node/9923253476,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.1644203 45.9158496)
node/9923253477,recycling,,,,,,,yes,yes,,,,,,,,,,yes,,,,,,,yes,,,,yes,,,,,yes,,container,POINT (11.1644898 45.9185755)
node/9923441615,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2620131 46.0042467)
node/9923475735,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2617168 46.0048261)
node/9926487029,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8500839 45.8927265)
node/9926487030,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8501038 45.8927158)
node/9926487031,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8500749 45.8927136)
node/9926487032,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8500666 45.8926984)
node/9926487033,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8500698 45.8926837)
node/9926487034,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.850089 45.8926788)
node/9926487037,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8501063 45.8926865)
node/9928580087,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2677358 45.9984117)
node/9928634871,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2647244 45.9970609)
node/9928939866,recycling,,,,,,,yes,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,,,,yes,,container,POINT (11.0068839 45.9244608)
node/9928939867,recycling,,,,,,,,yes,,,,,,,,,,yes,,,,,,,yes,,,,yes,,,,,yes,,container,POINT (10.9410095 45.8963077)
node/9929043245,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2781322 46.0061151)
node/9933386959,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8489478 45.8965585)
node/9933708273,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0187351 45.9276031)
node/9933712474,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0277186 45.9158923)
node/9933747350,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8458042 45.897216)
node/9933747351,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8458257 45.8972011)
node/9933804004,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8472055 45.8985392)
node/9933804005,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8472322 45.898533)
node/9933804006,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8472352 45.8985532)
node/9933804007,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8472582 45.8985428)
node/9934971908,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8478457 45.8952866)
node/9934971909,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8478262 45.8952721)
node/9935593130,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8838757 45.9215812)
node/9936584054,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8452036 45.8990699)
node/9936584055,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8452311 45.8990599)
node/9936659119,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8490586 45.8982113)
node/9936659120,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8490851 45.8982223)
node/9936659121,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (10.8491348 45.8982223)
node/9936659122,recycling,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (10.8491199 45.8981946)
node/9936659123,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (10.8490901 45.8981819)
node/9936883109,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0179427 45.8844028)
